time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-10-09 10:30,2025-10-09 13:30,BUY,4044.22458,4031.25802,0.01,-12.97,SL,HIGH_VOLATILITY,0.8297,0.5,0.06
2025-10-27 02:00,2025-10-27 15:00,SELL,4073.0553,3979.0196,0.01,94.04,TP,HIGH_VOLATILITY,0.8864,0.5,0.07
2025-10-29 15:30,2025-10-30 20:00,SELL,3992.98418,4027.3811,0.01,-34.4,SL,HIGH_VOLATILITY,0.8428,0.5,0.18
2025-11-04 13:30,2025-11-06 07:00,SELL,3975.65151,4003.83336,0.01,-28.18,SL,HIGH_VOLATILITY,0.8818,0.5,0.15
2025-11-11 20:30,2025-11-12 05:30,BUY,4129.52977,4102.42563,0.01,-27.1,SL,HIGH_VOLATILITY,0.7968,0.5,0.08
2025-11-12 08:00,2025-11-13 04:00,BUY,4127.98664,4213.95505,0.01,85.97,TP,HIGH_VOLATILITY,0.8087,0.5,0.06
2025-11-13 11:30,2025-11-13 14:00,BUY,4230.4938,4215.18763,0.01,-15.31,SL,RANGING,0.8606,0.5,0.18
2025-11-14 02:00,2025-11-14 07:00,BUY,4199.79977,4167.51787,0.01,-32.28,SL,HIGH_VOLATILITY,0.7651,0.5,0.08
2025-11-17 02:30,2025-11-17 19:30,SELL,4081.70128,4017.38772,0.01,64.31,TP,HIGH_VOLATILITY,0.8946,0.5,0.07
2025-11-25 13:30,2025-11-25 14:30,BUY,4147.71295,4111.13249,0.01,-36.58,SL,HIGH_VOLATILITY,0.8358,0.5,0.09
2025-11-26 11:00,2025-11-26 12:30,BUY,4164.85443,4152.76164,0.01,-12.09,SL,HIGH_VOLATILITY,0.883,0.5,0.04
2025-11-28 00:00,2025-11-28 08:00,BUY,4170.69191,4154.19945,0.01,-16.49,SL,HIGH_VOLATILITY,0.8109,0.5,0.19
2025-12-04 14:00,2025-12-08 15:00,BUY,4208.10701,4182.14924,0.01,-25.96,SL,HIGH_VOLATILITY,0.7785,0.5,0.2
2025-12-11 14:00,2025-12-12 09:30,BUY,4230.98407,4318.70988,0.01,87.73,TP,HIGH_VOLATILITY,0.7685,0.5,0.11
2025-12-15 01:00,2025-12-15 16:00,BUY,4315.00303,4296.17845,0.01,-18.82,SL,HIGH_VOLATILITY,0.7526,0.5,0.0
2025-12-17 01:30,2025-12-22 04:30,BUY,4326.73365,4399.91792,0.01,73.18,TP,HIGH_VOLATILITY,0.8421,0.5,0.06
2025-12-23 18:00,2025-12-24 15:30,BUY,4477.9318,4450.09196,0.01,-27.84,SL,HIGH_VOLATILITY,0.8818,0.5,0.18
2025-12-26 08:00,2025-12-26 11:00,BUY,4515.0848,4503.45161,0.01,-11.63,SL,HIGH_VOLATILITY,0.8632,0.5,0.08
2025-12-26 13:30,2025-12-29 00:00,BUY,4525.11698,4499.22085,0.01,-25.9,SL,HIGH_VOLATILITY,0.8891,0.5,0.1
2026-01-05 14:30,2026-01-12 00:00,BUY,4436.88582,4552.80361,0.01,115.92,TP,HIGH_VOLATILITY,0.8738,0.5,0.18
2026-01-13 13:30,2026-01-13 20:30,BUY,4611.5703,4573.79212,0.01,-37.78,SL,HIGH_VOLATILITY,0.8584,0.5,0.03
2026-01-14 00:00,2026-01-16 15:00,BUY,4609.59685,4577.78192,0.01,-31.81,SL,HIGH_VOLATILITY,0.865,0.5,0.08
2026-01-19 15:30,2026-01-20 07:00,BUY,4674.33421,4721.67601,0.01,47.34,TP,HIGH_VOLATILITY,0.8829,0.5,0.02
2026-01-23 15:30,2026-01-26 01:30,BUY,4960.58932,5080.17052,0.01,119.58,TP,HIGH_VOLATILITY,0.8762,0.5,0.03
2026-01-26 17:30,2026-01-26 19:00,BUY,5100.94245,5057.57837,0.01,-43.36,SL,HIGH_VOLATILITY,0.7962,0.5,0.14
2026-01-27 09:00,2026-01-27 11:30,BUY,5088.26599,5067.77373,0.01,-20.49,SL,HIGH_VOLATILITY,0.7604,0.5,0.1
2026-02-11 02:30,2026-02-11 13:30,BUY,5055.63334,5023.94867,0.01,-31.68,SL,HIGH_VOLATILITY,0.75,0.5,0.13
2026-02-11 17:00,2026-02-12 16:00,BUY,5087.45408,5026.55525,0.01,-60.9,SL,HIGH_VOLATILITY,0.8189,0.5,0.01
2026-02-19 20:30,2026-02-20 20:00,BUY,5001.59008,5084.62284,0.01,83.03,TP,HIGH_VOLATILITY,0.7749,0.5,0.11
2026-02-23 12:30,2026-02-23 20:30,BUY,5163.96086,5237.59061,0.01,73.63,TP,HIGH_VOLATILITY,0.8922,0.5,0.18
2026-02-24 17:30,2026-03-01 23:00,BUY,5163.77808,5288.52643,0.01,124.75,TP,HIGH_VOLATILITY,0.8479,0.5,0.11
2026-03-04 06:00,2026-03-04 10:00,SELL,5134.12131,5189.87824,0.01,-55.76,SL,HIGH_VOLATILITY,0.7671,0.5,0.07
2026-03-11 02:30,2026-03-11 07:30,BUY,5217.11718,5188.15396,0.01,-28.96,SL,HIGH_VOLATILITY,0.8904,0.5,0.02
2026-03-17 06:00,2026-03-18 12:00,SELL,5011.67302,4898.63674,0.01,113.04,TP,HIGH_VOLATILITY,0.836,0.5,0.2
2026-03-24 12:30,2026-03-24 20:00,SELL,4378.85482,4455.72637,0.01,-76.87,SL,HIGH_VOLATILITY,0.872,0.5,0.12
